category,disaster_code,year,quarter,city,county_fips3,county_name,programs_total,programs_completed,programs_in_progress,programs_cancelled,program_completion_rate,program_duration_quarters_mean,program_duration_quarters_n_obs,sum_budget_usd,sum_obligated_usd,sum_drawdown_usd,sum_expended_usd,admin_activity_count,admin_activity_budget_usd,admin_activity_obligated_usd,admin_activity_drawdown_usd,admin_activity_expended_usd,outcome_persons_total_actual,outcome_persons_total_expected,outcome_households_total_actual,outcome_households_total_expected,outcome_owner_households_total_actual,outcome_owner_households_total_expected,outcome_renter_households_total_actual,outcome_renter_households_total_expected,outcome_jobs_created_total_actual,outcome_jobs_created_total_expected,outcome_jobs_retained_total_actual,outcome_jobs_retained_total_expected,outcome_housing_units_total_actual,outcome_housing_units_total_expected,sem_signal_count,sem_signal_confidence_mean,admin_staff_count_sum,admin_staff_count_n_obs,admin_staff_count_confidence_mean,admin_payroll_usd_sum,admin_payroll_usd_n_obs,admin_payroll_usd_confidence_mean,affected_population_persons_sum,affected_population_persons_n_obs,affected_population_persons_confidence_mean,affected_population_households_sum,affected_population_households_n_obs,affected_population_households_confidence_mean,severity_deaths_count_sum,severity_deaths_count_n_obs,severity_deaths_count_confidence_mean,severity_economic_loss_usd_sum,severity_economic_loss_usd_n_obs,severity_economic_loss_usd_confidence_mean,severity_property_damage_usd_sum,severity_property_damage_usd_n_obs,severity_property_damage_usd_confidence_mean,severity_unmet_need_usd_sum,severity_unmet_need_usd_n_obs,severity_unmet_need_usd_confidence_mean
Hurricane_Ike,ike,2012,4,Contractor Shall Purchase And Install,201,Harris County,2,0.0,2.0,0.0,0.0,,0,611310.96,21800.0,611310.96,356499.86000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Purchase And Install A New Water Well,201,Harris County,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,1550011.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Purchase And Install A Permanently-affixed,489,Willacy County,1,0.0,1.0,0.0,0.0,,0,118995.03,8695.8,118995.03,109817.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Purchase And Install A Pump,201,Harris County,2,0.0,2.0,0.0,0.0,,0,988793.92,0.0,988793.92,18834.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Purchase And Install Box Culverts,215,Hidalgo County,1,0.0,0.0,0.0,0.0,,0,5679046.0,264788.36,5679046.0,264788.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Purchase And Install New Box Culverts,201,Harris County,1,0.0,1.0,0.0,0.0,,0,1009242.1,0.0,1009242.1,26167.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Purchase And Install New Pump Controls,039,Brazoria County,1,0.0,1.0,0.0,0.0,,0,566531.0,3736.0,566531.0,350544.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Purchase And Install New Sewer Lines,201,Harris County,1,0.0,1.0,0.0,0.0,,0,305745.0,0.0,305745.0,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Purchase And Install New Storm Sewer Pipe,201,Harris County,1,0.0,1.0,0.0,0.0,,0,386134.0,5714.2,386134.0,5714.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Purchase And Install New Water Lines,201,Harris County,1,0.0,1.0,0.0,0.0,,0,5807133.0,158051.3,5807133.0,1223691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Purchase And Install Storm Sewer Pipe,201,Harris County,1,0.0,1.0,0.0,0.0,,0,3531972.0,0.0,3531972.0,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Purchase Flexible Base,201,Harris County,1,0.0,1.0,0.0,0.0,,0,142287.39,0.0,142287.39,142187.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Purchase Install A Pump,201,Harris County,1,0.0,1.0,0.0,0.0,,0,254416.89,0.0,254416.89,18834.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Purchase Materials For Repairing,351,Newton County,1,0.0,1.0,0.0,0.0,,0,2114868.02,0.0,2114868.02,2082738.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Re-claim,201,Harris County,1,0.0,1.0,0.0,0.0,,0,162020.0,0.0,162020.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Re-claim,351,Newton County,2,0.0,2.0,0.0,0.0,,0,729394.0,0.0,729394.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Re-construct,201,Harris County,1,0.0,1.0,0.0,0.0,,0,1060531.9,0.0,1060531.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Re-grade,039,Brazoria County,2,0.0,2.0,0.0,0.0,,0,464036.0,0.0,5255153.0,26840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Re-grade,201,Harris County,13,0.0,13.0,0.0,0.0,,0,8130381.4,26129.0,9984272.4,2940099.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Re-grade,351,Newton County,1,0.0,1.0,0.0,0.0,,0,280827.0,0.0,280827.0,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Re-grade,373,Polk County,1,0.0,1.0,0.0,0.0,,0,392900.78,0.0,394525.78,2777.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Re-grade,457,Tyler County,6,0.0,6.0,0.0,0.0,,0,1399482.0,0.0,3115776.0,3115776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Re-shape,201,Harris County,1,0.0,1.0,0.0,0.0,,0,161672.0,0.0,161672.0,1335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Rebuild Existing Aeration Basins,201,Harris County,1,0.0,1.0,0.0,0.0,,0,69103766.22,3018534.42,69108730.21,17975497.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Reclaim,201,Harris County,2,0.0,2.0,0.0,0.0,,0,3600500.71,39760.0,3600500.71,425495.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Reclaim And Re-compact,201,Harris County,1,0.0,1.0,0.0,0.0,,0,907952.41,0.0,907952.41,83142.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Reconstruct,061,Cameron County,1,0.0,1.0,0.0,0.0,,0,3672396.97,250476.09,3553601.12,3553601.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Reconstruct,201,Harris County,3,0.0,3.0,0.0,0.0,,0,6033928.97,35015.76,2059623.7999999998,6000704.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Reconstruct And Widen An Existing Roadway,005,Angelina County,1,0.0,1.0,0.0,0.0,,0,2208247.0,0.0,2208247.0,62080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Reconstruct Roads In The Smith Point,071,Chambers County,1,0.0,1.0,0.0,0.0,,0,2590570.48,0.0,2590570.48,2571581.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Rehabilitate Or Replace Damaged Sewer Lines,201,Harris County,1,0.0,1.0,0.0,0.0,,0,0.0,12000.0,2060216.82,14552.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Rehabilitate Sewer Line,201,Harris County,1,0.0,1.0,0.0,0.0,,0,182725.24,0.0,2189.74,2189.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Rehabilitate Sewer Line And Manhole,201,Harris County,1,0.0,1.0,0.0,0.0,,0,303418.23,0.0,303418.23,3476.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Rehabilitate Sewer Lines,201,Harris County,3,0.0,3.0,0.0,0.0,,0,2416771.7,0.0,1881362.2,98389.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Rehabilitate The Central Lift Station,201,Harris County,1,0.0,1.0,0.0,0.0,,0,567162.04,4000.0,567162.04,26488.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Relocate And Raise Well Headings,039,Brazoria County,1,0.0,1.0,0.0,0.0,,0,839319.0,118565.55,839319.0,476058.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Remove And Dispose Of Sludge,201,Harris County,1,0.0,1.0,0.0,0.0,,0,259298.9,0.0,259298.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Remove And Replace A Concrete Bridge,201,Harris County,1,0.0,1.0,0.0,0.0,,0,1431.65,0.0,959603.37,959603.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Remove And Replace Bridge Pilings,373,Polk County,1,0.0,1.0,0.0,0.0,,0,393787.81,0.0,393787.81,343007.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Remove And Replace Culvert Crossing,071,Chambers County,1,0.0,1.0,0.0,0.0,,0,1789424.96,13200.0,1789424.96,192742.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Remove And Replace Sewer Lines,201,Harris County,1,0.0,1.0,0.0,0.0,,0,2658068.28,0.0,2658068.28,2842.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Remove Collapsed Banks,201,Harris County,1,0.0,1.0,0.0,0.0,,0,74646.09,7998.8,73146.09,69720.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Remove Existing Undersized Culverts,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,749568.0,7528.0,749568.0,7528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Remove Remaining Sand,201,Harris County,1,0.0,1.0,0.0,0.0,,0,40552.0,0.0,40552.0,684.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Remove Replace,201,Harris County,1,0.0,1.0,0.0,0.0,,0,804211.86,0.0,804211.86,84512.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Remove The Existing Crossing,201,Harris County,1,0.0,1.0,0.0,0.0,,0,235150.0,0.0,235150.0,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Repair And Harden Sewer Lines,201,Harris County,1,0.0,1.0,0.0,0.0,,0,238348.2,17537.8,238348.2,233422.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Replace Damaged Power Lines,201,Harris County,1,0.0,1.0,0.0,0.0,,0,324365.89,7080.0,324365.89,20815.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Replace Damaged Pumps,201,Harris County,1,0.0,1.0,0.0,0.0,,0,476863.47,0.0,476863.47,171415.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Replace Existing Sewer Service Lines,201,Harris County,1,0.0,1.0,0.0,0.0,,0,111875.0,0.0,391545.0,391545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Replace The Exterior And Interior Coating,201,Harris County,1,0.0,1.0,0.0,0.0,,0,484910.0,0.0,484910.0,25367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Scarify,201,Harris County,2,1.0,1.0,0.0,0.5,,0,0.0,136501.38,288181.61,252116.91999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Contractor Shall Widen An Existing Roadway,201,Harris County,1,0.0,1.0,0.0,0.0,,0,328535.0,0.0,328535.0,32242.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Costs Will Include Acquisitions,201,Harris County,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,3774925.7,3774925.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Countryside Village,201,Harris County,1,0.0,1.0,0.0,0.0,,0,7266331.0,0.0,7266331.0,6246579.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Countywide - Harris County,201,Harris County,1,0.0,1.0,0.0,0.0,,0,640452.2,0.0,640452.2,507807.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Craigen Rd Bridge At North Fork Taylors Bayou,245,Jefferson County,1,0.0,1.0,0.0,0.0,,0,3247850.6,0.0,3541911.95,2530756.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Crane St Lift Station,167,Galveston County,1,0.0,1.0,0.0,0.0,,0,168878.18,1536.56,172373.11,138820.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Crossings,201,Harris County,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,2600.0,237000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Crushed Aggregate Base,201,Harris County,1,0.0,1.0,0.0,0.0,,0,101164.27,0.0,101164.27,17478.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Cullen Boulevard,201,Harris County,1,0.0,1.0,0.0,0.0,,0,286475.0,0.0,286475.0,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Culvert,061,Cameron County,1,0.0,1.0,0.0,0.0,,0,1371164.12,484007.44,1028684.88,1371164.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Culvert,201,Harris County,1,0.0,1.0,0.0,0.0,,0,642770.06,0.0,666512.46,635300.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Culvert System. Work Will Include Road And Ditch Excavation,273,Kleberg County,1,0.0,1.0,0.0,0.0,,0,135526.17,0.0,212924.17,14794.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Culverts,201,Harris County,14,0.0,14.0,0.0,0.0,,0,10865465.77,165944.7,14526292.4,4946133.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Curb,201,Harris County,1,0.0,1.0,0.0,0.0,,0,7213808.96,854190.1,7213808.96,3627530.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Curb And Gutter,201,Harris County,1,0.0,1.0,0.0,0.0,,0,3906205.13,0.0,3906205.13,928921.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Demolition,201,Harris County,1,0.0,1.0,0.0,0.0,,0,1464664.64,0.0,1464664.64,133048.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Diameter,201,Harris County,2,0.0,2.0,0.0,0.0,,0,2011124.1,803007.5,2011124.1,816131.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Diameter Cmp,201,Harris County,1,0.0,1.0,0.0,0.0,,0,873141.69,275052.1,873141.69,406024.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Diameter Concrete Drainage Pipe,489,Willacy County,1,0.0,1.0,0.0,0.0,,0,50597.15,0.0,50597.15,34573.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Diameter Pvc Gravity Sewer Line,201,Harris County,1,0.0,1.0,0.0,0.0,,0,3848478.41,112291.83,3848478.41,1347525.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Diesel Generator With Automatic Transfer Switch,489,Willacy County,1,0.0,1.0,0.0,0.0,,0,175621.05,0.0,175621.05,155876.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Dike,201,Harris County,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,2980199.11,2230857.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Donatto Street,201,Harris County,1,1.0,0.0,0.0,1.0,,0,128229.7,0.0,128229.7,127713.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Drainage Pipe,489,Willacy County,1,0.0,1.0,0.0,0.0,,0,73634.0,0.0,39321.5,39321.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Drive,201,Harris County,2,0.0,2.0,0.0,0.0,,0,878599.3999999999,0.0,878599.3999999999,587306.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Drive In Oyster Creek,039,Brazoria County,1,0.0,1.0,0.0,0.0,,0,20500.0,0.0,20500.0,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Driveway Repair,201,Harris County,1,0.0,1.0,0.0,0.0,,0,335521.36,14500.0,335521.36,36945.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,East Round Bunch Road,361,Orange County,1,0.0,1.0,0.0,0.0,,0,1736309.67,273768.3,1736309.67,1671626.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Ecret Pump Station,201,Harris County,1,0.0,1.0,0.0,0.0,,0,1125303.17,0.0,1125303.17,989228.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Elkhart,001,Anderson County,1,1.0,0.0,0.0,1.0,,0,212017.6,0.0,212017.6,212017.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,End Of Henderson Street,201,Harris County,1,1.0,0.0,0.0,1.0,,0,65247.03,0.0,65247.03,65247.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Equipment,403,Sabine County,1,0.0,1.0,0.0,0.0,,0,1378418.33,0.0,1378418.33,8333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Excavation,273,Kleberg County,1,0.0,1.0,0.0,0.0,,0,398343.16,0.0,352310.16,25060.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Existing Asphalt Surface,201,Harris County,1,0.0,1.0,0.0,0.0,,0,443631.22,0.0,443631.22,346719.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Existing Site Access Drive Shall Be Re-graded,201,Harris County,2,0.0,2.0,0.0,0.0,,0,150530.0,3502.5,150530.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Fairfield,201,Harris County,1,0.0,1.0,0.0,0.0,,0,0.0,83817.63,1019645.06,979970.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Feet Northwest In Tyler County,457,Tyler County,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,170158.0,170158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Fence,201,Harris County,1,0.0,1.0,0.0,0.0,,0,496660.0,8539.0,496660.0,10057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Ferndale,201,Harris County,1,0.0,1.0,0.0,0.0,,0,353163.39,0.0,353163.39,19092.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Fiberglass Basins,201,Harris County,1,0.0,1.0,0.0,0.0,,0,107670.46,2062.96,107670.46,49044.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Fire Station Building,201,Harris County,1,0.0,1.0,0.0,0.0,,0,94680.0,0.0,94680.0,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Flexible Base Layer,407,San Jacinto County,1,0.0,1.0,0.0,0.0,,0,1200978.33,0.0,1201978.33,2083.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Foot,201,Harris County,1,0.0,1.0,0.0,0.0,,0,3008616.86,68710.0,3008616.86,2086907.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Foot Concrete Box Culverts,201,Harris County,1,0.0,1.0,0.0,0.0,,0,434702.96,0.0,434702.96,352154.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Foot Diameter Concrete Manholes,201,Harris County,1,0.0,1.0,0.0,0.0,,0,23376.04,7465.03,101528.85,101528.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Fort Bend County Will Provide Home Rehabilitation,157,Fort Bend County,1,0.0,1.0,0.0,0.0,,0,766904.79,0.0,766904.79,766904.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Foundations At Three Locations. In Addition,201,Harris County,1,0.0,1.0,0.0,0.0,,0,333600.0,0.0,333600.0,18323.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,From W Bayou Drive To E Bayou Drive,201,Harris County,1,0.0,1.0,0.0,0.0,,0,3569168.86,0.0,4275604.86,2142.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Front Street In Brazoria,201,Harris County,1,0.0,1.0,0.0,0.0,,0,181169.0,0.0,181169.0,4546.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Fund May Be Used For The Rehabilitation,339,Montgomery County,1,0.0,1.0,0.0,0.0,,0,851467.43,0.0,852609.02,852609.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Gallon Ground Storage Tank,071,Chambers County,1,0.0,1.0,0.0,0.0,,0,8055944.89,330601.91,330601.91,2726757.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurricane_Ike,ike,2012,4,Gallons-per-minute Pump,201,Harris County,1,0.0,1.0,0.0,0.0,,0,1420138.04,0.0,1371256.04,676271.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
